timestamp,frame,event_type,track_id,distance,speed,threat_level,pattern,commands
2026-05-12T19:29:51.653205,1032,THREAT,5,147.1,2.8,HIGH,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
2026-05-12T19:29:51.748348,1033,THREAT,5,161.1,2.6,HIGH,zigzag,"EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
2026-05-12T19:29:51.844167,1034,THREAT,5,147.2,2.1,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
2026-05-12T19:29:51.939369,1035,THREAT,5,27.6,1.2,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVASIVE ZIGZAG"
2026-05-12T19:29:52.035715,1036,THREAT,5,47.4,2.7,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;EVASIVE ZIGZAG"
2026-05-12T19:29:52.132038,1037,THREAT,5,40.6,3.0,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE DOWN"
2026-05-12T19:29:52.235676,1038,THREAT,5,42.5,3.4,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE DOWN"
2026-05-12T19:29:52.329889,1039,THREAT,5,36.0,2.7,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE DOWN"
2026-05-12T19:29:52.455970,1040,THREAT,5,47.5,2.6,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE DOWN"
2026-05-12T19:29:52.577930,1041,THREAT,5,31.6,2.4,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE DOWN"
2026-05-12T19:29:52.673104,1042,THREAT,5,52.8,0.9,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:52.774657,1043,THREAT,5,64.0,0.4,CRITICAL,turning,"⚠️ EVADE NOW!;EVADE LEFT;EVADE DOWN;PERPENDICULAR"
2026-05-12T19:29:52.870956,1044,THREAT,5,58.2,0.4,CRITICAL,unknown,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP"
2026-05-12T19:29:52.963579,1045,THREAT,5,118.7,0.6,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVASIVE ZIGZAG"
2026-05-12T19:29:53.057226,1046,THREAT,5,109.6,0.6,CRITICAL,zigzag,"⚠️ EVADE NOW!;EVADE LEFT;EVADE UP;EVASIVE ZIGZAG"
